id,Predicted_Like,album,artist_uri,artist,track,url,popularity,release_date,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre agg score
39DW02MW41A8bBIxH7nT1V,True,Fever,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,Come into My World - Radio Edit [Radio Edit],https://open.spotify.com/track/39DW02MW41A8bBIxH7nT1V,49,2001-10-01,2001,0.603,0.835,3,-7.303,0,0.0282,0.0294,0.149,0.0906,0.822,124.994,246867,4,14.0
39vWLWmhB4axnRhUcRAcsQ,True,Lover's Rock,3xG60EYCMkFF033L0rYBg9,Various Artists,All For Love,https://open.spotify.com/track/39vWLWmhB4axnRhUcRAcsQ,0,2008,2008,0.604,0.586,2,-6.505,1,0.0244,0.217,0.0,0.047,0.323,77.055,242707,4,1.0
3A2yGHWIzmGEIolwonU69h,True,Girl Code,37hAfseJWi0G3Scife12Il,City Girls,Act Up,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h,75,2018-11-16,2018,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4,6.0
3AJ5y8HOO5hrSuKa9y0RuF,True,Exterminador Operacion Rd,0WZOmdnCln6FK6GM9e2tGm,Redimi2,Hip Hop Dominicano,https://open.spotify.com/track/3AJ5y8HOO5hrSuKa9y0RuF,15,2012-04-10,2012,0.538,0.873,6,-4.97,1,0.376,0.0793,0.0,0.217,0.745,182.448,310857,4,1.0
3AMvzYLjoxevynLF1TSgQx,True,La Revancha Del Tango,44ejFPE33H5aOInxNV2BFP,Gotan Project,Santa Maria (del Buen Ayre),https://open.spotify.com/track/3AMvzYLjoxevynLF1TSgQx,43,2001,2001,0.888,0.54,9,-9.361,1,0.0572,0.0473,0.706,0.0492,0.248,118.003,357960,4,15.0
3CKCZ9pfwAfoMZlMncA1Nc,True,21,4dpARuHxo51G3z768sgnrY,Adele,Set Fire to the Rain,https://open.spotify.com/track/3CKCZ9pfwAfoMZlMncA1Nc,74,2011-01-19,2011,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,241693,4,6.0
3CNqo3gYrfexdrtjFmC9he,True,Elephunk,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,Where Is The Love?,https://open.spotify.com/track/3CNqo3gYrfexdrtjFmC9he,69,2003,2003,0.834,0.696,5,-3.224,1,0.197,0.11,0.0,0.13,0.804,94.09,272533,4,8.0
3DK6m7It6Pw857FcQftMds,True,My Beautiful Dark Twisted Fantasy,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Runaway,https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds,72,2010-11-22,2010,0.571,0.568,1,-3.827,0,0.0703,0.218,0.0021,0.512,0.109,86.986,547733,4,21.0
3DmW6y7wTEYHJZlLo1r6XJ,True,Shower,4obzFoKoKRHIphyHzJ35G3,Becky G,Shower,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,75,2014-04-23,2014,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4,3.0
3E3CwzIr5YhWj3abDKNU9z,True,Please,4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,Broken,https://open.spotify.com/track/3E3CwzIr5YhWj3abDKNU9z,5,1993,1993,0.482,0.437,1,-17.2,1,0.0615,0.256,0.0,0.0646,0.717,128.335,153293,4,18.0
3ELd4WXLe2ZDQb0ExOvJgX,True,The Extremist,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,Friends,https://open.spotify.com/track/3ELd4WXLe2ZDQb0ExOvJgX,37,1992-07-21,1992,0.422,0.842,1,-4.629,1,0.0339,1.74e-05,0.922,0.0835,0.768,86.142,208600,4,5.0
3ELvknrrLz8QL36CeIb6Je,True,"The Worship Initiative, Vol. 3",1bMkQIx4MpNHLxoylvipdQ,The Worship Initiative,Before the Throne of God Above,https://open.spotify.com/track/3ELvknrrLz8QL36CeIb6Je,46,2014-06-17,2014,0.403,0.361,3,-9.558,1,0.0313,0.0298,0.0,0.0968,0.0992,135.968,342625,3,1.0
3EQoknyvUzrIF7IbW2SirD,True,Black Metal,5fwaejlOHVBAw1KhIPPaQe,Venom,Teacher's Pet,https://open.spotify.com/track/3EQoknyvUzrIF7IbW2SirD,29,1982-11-01,1982,0.254,0.722,6,-11.529,1,0.0684,6.37e-06,0.0318,0.187,0.358,122.503,282733,4,5.0
3ExNcJ7LkInTekJg13FQSq,True,Surfing With The Alien,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,Satch Boogie,https://open.spotify.com/track/3ExNcJ7LkInTekJg13FQSq,49,1987,1987,0.46,0.951,2,-6.869,1,0.108,0.00285,0.833,0.0523,0.336,108.005,192600,4,5.0
3F7IiHst8X2KXwu4oBkywY,True,Thani Oruvan (Original Motion Picture Soundtrack),7zFBW2JxM4bgTTKxCRcS8Q,Hiphop Tamizha,Theemai Dhaan Vellum - Awakening the Monster,https://open.spotify.com/track/3F7IiHst8X2KXwu4oBkywY,39,2015-07-22,2015,0.715,0.655,11,-5.091,0,0.0911,0.8,2.58e-06,0.571,0.568,80.012,212498,4,1.0
3FESsHW8mAuiIsYpK6aJ6u,True,She Wolf (Expanded Edition),0EmeFodog0BfCgMzAIvKQp,Shakira,Gypsy,https://open.spotify.com/track/3FESsHW8mAuiIsYpK6aJ6u,57,2009,2009,0.763,0.758,6,-5.106,1,0.0576,0.64,0.0,0.0706,0.515,92.727,198827,4,1.0
3FFVYcZ1J8cPSXcoTz9Lle,True,Rotten Apples,4xpm8rtOK7ssSmkPLdoBg4,Voxhaul Broadcast,The Echo,https://open.spotify.com/track/3FFVYcZ1J8cPSXcoTz9Lle,30,2007-04-20,2007,0.471,0.623,1,-5.299,0,0.0344,0.203,0.0,0.108,0.562,136.201,197200,4,2.0
3FY7setkwqNLtNyS4se0jd,True,The Big Thug Playlist,0urTpYCsixqZwgNTkPJOJ4,Various Artists,Are You That Somebody,https://open.spotify.com/track/3FY7setkwqNLtNyS4se0jd,32,2019-07-08,2019,0.848,0.663,9,-7.078,0,0.159,0.124,0.0293,0.0737,0.833,137.953,265667,4,16.0
3FnkZFv7kbxwlgaLgbqeDc,True,Sleep Through The Static,3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,If I Had Eyes,https://open.spotify.com/track/3FnkZFv7kbxwlgaLgbqeDc,61,2008,2008,0.794,0.569,2,-8.057,1,0.0371,0.663,0.00343,0.0898,0.706,92.915,238813,4,7.0
3FrX3mx8qq7SZX2NYbzDoj,True,Who's That Chick?,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,Who's That Chick? (feat. Rihanna),https://open.spotify.com/track/3FrX3mx8qq7SZX2NYbzDoj,53,2010-12-03,2010,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938,201040,4,6.0
3GbunxaVu1zALMLcbP3hx6,True,Punk Rock Guilt,538ZIoOw6wW1xdjuIaQHOS,Brant Bjork,Punk Rock Guilt,https://open.spotify.com/track/3GbunxaVu1zALMLcbP3hx6,20,2008,2008,0.533,0.86,5,-9.189,0,0.0513,0.000345,0.0558,0.0682,0.65,121.005,244267,4,4.0
3GpbwCm3YxiWDvy29Uo3vP,True,R.O.O.T.S. (Route of Overcoming the Struggle),0jnsk9HBra6NMjO2oANoPY,Flo Rida,Right Round,https://open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,73,2009-03-30,2009,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4,16.0
3GrH2iOYpYAqfzFPAi0ZUI,True,Now & Forever - The Hits,0TImkz4nPqjegtVSMZnMRq,TLC,"Get It Up (From The Columbia Motion Picture ""Poetic Justice"") - Radio Mix",https://open.spotify.com/track/3GrH2iOYpYAqfzFPAi0ZUI,34,2003-09-30,2003,0.751,0.874,7,-5.509,1,0.0348,0.0422,0.0139,0.0642,0.754,104.89,254667,4,23.0
3HBqW9YwtLl92snLI9PEuu,True,Back 2 the Game,0u6b6Qa5VJEvr3SgzzeVOB,Do Or Die,Ain’t No Punk,https://open.spotify.com/track/3HBqW9YwtLl92snLI9PEuu,6,2002-08-13,2002,0.862,0.633,6,-6.152,1,0.121,0.0401,1.38e-06,0.132,0.246,129.913,249533,4,19.0
3HL81ZgFZrx8vNl7zRxa4i,True,Seal,5GtMEZEeFFsuHY8ad4kOxv,Seal,Killer,https://open.spotify.com/track/3HL81ZgFZrx8vNl7zRxa4i,43,1991-06-11,1991,0.729,0.877,10,-5.9,0,0.0697,0.00462,0.000967,0.0938,0.529,117.853,381933,4,11.0
3HVWdVOQ0ZA45FuZGSfvns,True,I Don't Care (with Justin Bieber),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,I Don't Care (with Justin Bieber),https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,85,2019-05-10,2019,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947,4,20.0
3IMbfSGOT7QAuFB9nlpKBr,True,Spiritual Instinct,0d5ZwMtCer8dQdOPAgWhe7,Alcest,Protection,https://open.spotify.com/track/3IMbfSGOT7QAuFB9nlpKBr,8,2019-10-25,2019,0.16,0.9,6,-8.037,1,0.0608,2.01e-05,0.804,0.035,0.169,142.297,349969,3,1.0
3IOH028AYanK51Xx1xrSOV,True,Billionaire,3ukrG1BmfEiuo0KDj8YTTS,Teni,Billionaire,https://open.spotify.com/track/3IOH028AYanK51Xx1xrSOV,50,2019-10-04,2019,0.807,0.715,8,-5.316,1,0.0998,0.301,0.0,0.0936,0.829,118.965,213812,4,1.0
3IpG4SvqxHmbZslvDSIIZP,True,Brand New,4AapPt7H6bGH4i7chTulpI,Ben Rector,Brand New,https://open.spotify.com/track/3IpG4SvqxHmbZslvDSIIZP,64,2015-08-28,2015,0.555,0.933,9,-5.04,1,0.113,0.0026,0.0,0.122,0.421,144.874,243933,4,19.0
3JA9Jsuxr4xgHXEawAdCp4,True,The Beginning,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,Just Can’t Get Enough,https://open.spotify.com/track/3JA9Jsuxr4xgHXEawAdCp4,70,2010-01-01,2010,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427,4,8.0
3JY8P3tPQjL6ETyediHFz0,True,Soul & Blues,5YtfmlJnLT6TR7kiBKqNhj,Willie Clayton,Your Body (Remix),https://open.spotify.com/track/3JY8P3tPQjL6ETyediHFz0,12,2008-11-04,2008,0.692,0.535,5,-9.658,0,0.157,0.319,5.24e-05,0.0927,0.596,149.991,238867,4,2.0
3KkXRkHbMCARz0aVfEt68P,True,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),246dkjvS1zLTtiykXe5h60,Various Artists,Sunflower - Spider-Man: Into the Spider-Verse,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,86,2018-12-14,2018,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4,20.0
3LtwmK1OfN0dGs9jf3qSjn,True,Cradlesong,3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,Her Diamonds,https://open.spotify.com/track/3LtwmK1OfN0dGs9jf3qSjn,60,2009-06-22,2009,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,4,10.0
3MEYFivt6bilQ9q9mFWZ4g,True,Alone,64KEffDW9EtZ1y2vBYgq8T,Marshmello,Alone,https://open.spotify.com/track/3MEYFivt6bilQ9q9mFWZ4g,77,2016-05-13,2016,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,273803,4,1.0
3MhdH8PxqH1FuQp3HBptUI,True,Dutty Rock,3Isy6kedDrgPYoTS1dazA9,Sean Paul,I'm Still in Love with You (feat. Sasha),https://open.spotify.com/track/3MhdH8PxqH1FuQp3HBptUI,69,2002-11-12,2002,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,273360,4,8.0
3MldzywZOH4Uci6bq9noyJ,True,Colby O,7fObcBw9VM3x7ntWKCYl0z,Colby O'Donis,What You Got - Main,https://open.spotify.com/track/3MldzywZOH4Uci6bq9noyJ,57,2008-01-01,2008,0.775,0.641,1,-6.718,1,0.038,0.0327,0.0,0.18,0.305,119.974,243013,4,3.0
3MmueUlcnydLZSKGsYzjSi,True,Bluegrass Old and New,05c6W2NfXx6jxO28OGfPRA,Larry Sparks,"Single Girl, Married Girl",https://open.spotify.com/track/3MmueUlcnydLZSKGsYzjSi,1,1972,1972,0.602,0.439,2,-14.241,1,0.0308,0.691,0.667,0.213,0.849,107.116,212733,4,14.0
3NEjVofmH5hcab8Kn0wp3M,True,Surfing With The Alien,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,Echo,https://open.spotify.com/track/3NEjVofmH5hcab8Kn0wp3M,33,1987,1987,0.711,0.598,4,-7.314,0,0.0417,0.0819,0.727,0.0851,0.664,136.872,340507,5,5.0
3NJQ1KdbMLE1CEEVNjs9IO,True,2000 Watts,08p7B5OtcUuVblvkQIlBhJ,Tyrese,I Like Them Girls,https://open.spotify.com/track/3NJQ1KdbMLE1CEEVNjs9IO,35,2001-10-29,2001,0.77,0.854,1,-0.949,0,0.0539,0.00503,9.31e-05,0.319,0.807,90.006,264093,4,17.0
3OAGNt11NICDmi92iLuU0Z,True,Bachelorette Party,2jw70GZXlAI8QzWeY2bgRc,Various Artists,Maneater,https://open.spotify.com/track/3OAGNt11NICDmi92iLuU0Z,13,2019-12-27,2019,0.795,0.784,6,-4.906,1,0.0414,0.0323,0.000444,0.138,0.714,132.76,260173,4,11.0
3OUApyz3jDB3syGUNGqB1d,True,I Wanna Go There,08p7B5OtcUuVblvkQIlBhJ,Tyrese,How You Gonna Act Like That,https://open.spotify.com/track/3OUApyz3jDB3syGUNGqB1d,60,2002-12-01,2002,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,294693,4,17.0
3P18kKy3ynmFl4ePNtuG74,True,Zebop!,6GI52t8N5F02MxU0g5U69P,Santana,The Sensitive Kind,https://open.spotify.com/track/3P18kKy3ynmFl4ePNtuG74,28,1981-04-29,1981,0.778,0.492,7,-14.127,0,0.0414,0.22,0.00487,0.315,0.733,116.768,212827,4,12.0
3PuoEoC2QYXUJPk1DObFsU,True,Fortress,7m60UAnbgFFNuJbmS6OxTk,Sister Hazel,Change Your Mind,https://open.spotify.com/track/3PuoEoC2QYXUJPk1DObFsU,45,2000-06-27,2000,0.428,0.785,0,-4.853,1,0.0569,0.0104,0.0,0.102,0.68,182.352,259667,4,18.0
3Q2tKt6gKdn9LUMcHFxNJy,True,Behind The Light (Deluxe),6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,Raging Fire,https://open.spotify.com/track/3Q2tKt6gKdn9LUMcHFxNJy,55,2014-01-01,2014,0.557,0.833,7,-4.671,1,0.073,0.00867,0.0,0.0621,0.449,125.909,234693,4,13.0
3QAoDb7ETn757hQErVxuRk,True,Unleashed,60PxSDzeNfdNALOPi5oe7b,The Nashville Bluegrass Band,Blackbirds And Crows,https://open.spotify.com/track/3QAoDb7ETn757hQErVxuRk,9,1995,1995,0.506,0.227,5,-15.514,1,0.0403,0.816,7.12e-05,0.0991,0.765,179.334,175600,4,15.0
3QHMxEOAGD51PDlbFPHLyJ,True,3.0,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,Vivir Mi Vida,https://open.spotify.com/track/3QHMxEOAGD51PDlbFPHLyJ,75,2013-07-23,2013,0.655,0.877,0,-3.23,0,0.0344,0.344,0.0,0.349,0.893,105.017,252347,4,7.0
3QXSboWfPXuY6XpAJfGSXe,True,Smooth Jazz - Instrumental,32WK2OuP2PG4r7sH7bUfN9,Various Artists,Floor & More,https://open.spotify.com/track/3QXSboWfPXuY6XpAJfGSXe,7,2019-12-13,2019,0.782,0.422,10,-7.691,0,0.0512,0.541,0.772,0.107,0.701,90.861,304040,4,3.0
3R7fjB38qajI6JR69y5k4e,True,Born to Do It,2JyWXPbkqI5ZJa3gwqVa0c,Craig David,Walking Away,https://open.spotify.com/track/3R7fjB38qajI6JR69y5k4e,64,2001-03-03,2001,0.596,0.686,9,-6.371,0,0.0345,0.196,0.0,0.121,0.815,172.835,204867,4,8.0
3RDcUlLGp3SLp2AmUbUbls,True,The Quilt,4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,Cookie Jar (feat. The-Dream),https://open.spotify.com/track/3RDcUlLGp3SLp2AmUbUbls,55,2008-09-08,2008,0.687,0.668,5,-4.061,1,0.0282,0.0253,0.0,0.744,0.418,113.053,216317,4,8.0
3RgR3cFZ6xh7MlB9DURK6e,True,Born and Raised,0hEurMDQu99nJRq8pTxO14,John Mayer,Shadow Days,https://open.spotify.com/track/3RgR3cFZ6xh7MlB9DURK6e,56,2012-05-18,2012,0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,228173,4,22.0
3S2wsVP6VihPaMdxrRELmA,True,Barrio Fino (Bonus Track Version),4VMYDCV2IEDYJArk749S6m,Daddy Yankee,Like You,https://open.spotify.com/track/3S2wsVP6VihPaMdxrRELmA,50,2004-07-13,2004,0.809,0.691,5,-6.573,0,0.079,0.103,0.0,0.284,0.758,95.008,202933,4,2.0
3SktMqZmo3M9zbB7oKMIF7,True,Continuum,0hEurMDQu99nJRq8pTxO14,John Mayer,Gravity,https://open.spotify.com/track/3SktMqZmo3M9zbB7oKMIF7,74,2006-09-11,2006,0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98,245827,3,22.0
3TLtCHUaiMHcQcJVGVW2p2,True,...But Seriously (2016 Remaster),4lxfqrEsLX6N1N4OCSkILp,Phil Collins,Do You Remember? - 2016 Remaster,https://open.spotify.com/track/3TLtCHUaiMHcQcJVGVW2p2,65,1989-11-20,1989,0.677,0.509,5,-7.472,1,0.0252,0.114,0.0134,0.0659,0.525,93.042,275987,4,23.0
3TiS0DnUfrGS8AJfzgM4jI,True,Don't You Remember The Future (Bonus Disc),4admDxmnri5Zco0xYrJ0ji,Jamie Jones,House Ain't Back (It Never Went Away) - Original Mix,https://open.spotify.com/track/3TiS0DnUfrGS8AJfzgM4jI,18,2007,2007,0.875,0.467,7,-13.991,1,0.153,0.0011,0.102,0.0729,0.373,125.961,446364,4,8.0
3Tu7uWBecS6GsLsL8UONKn,True,Global Warming: Meltdown (Deluxe Version),0TnOYISbd1XYRBk9myaseg,Pitbull,Don't Stop the Party (feat. TJR),https://open.spotify.com/track/3Tu7uWBecS6GsLsL8UONKn,61,2012,2012,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4,10.0
3TwtrR1yNLY1PMPsrGQpOp,True,America Town,7FgMLbnZVrEnir95O0YujA,Five For Fighting,Superman (It's Not Easy),https://open.spotify.com/track/3TwtrR1yNLY1PMPsrGQpOp,69,2000-09-26,2000,0.382,0.416,0,-9.303,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693,4,19.0
3U21A07gAloCc4P7J8rxcn,True,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,All Mine,https://open.spotify.com/track/3U21A07gAloCc4P7J8rxcn,71,2018-06-01,2018,0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,145507,4,21.0
3UAJvqYiZS871qv7rQhZCM,True,The 3rd Wish: To Rock The World (Explicit),4kKaAWGdu6WW0W415RWaQA,South Park Mexican,Thug Girl,https://open.spotify.com/track/3UAJvqYiZS871qv7rQhZCM,22,1999,1999,0.924,0.621,10,-7.162,0,0.45,0.0129,2.1e-06,0.149,0.443,99.961,269893,4,11.0
3UNrtRxBBlWE70SjxnOo02,True,Unpredictable,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,Unpredictable (feat. Ludacris) - Main,https://open.spotify.com/track/3UNrtRxBBlWE70SjxnOo02,53,2005-12-20,2005,0.734,0.599,9,-8.462,1,0.197,0.206,0.0,0.0555,0.772,145.185,219867,4,18.0
3UWY2drDjj2PUbaeJeRDip,True,Lonesome Pine,4nnZcSw4lGTxiq3AvYt8Dd,Blue Highway,Last Dollar Blues,https://open.spotify.com/track/3UWY2drDjj2PUbaeJeRDip,11,2006-04-25,2006,0.747,0.552,8,-9.635,1,0.0309,0.603,0.00242,0.108,0.894,110.208,151120,4,16.0
3UkOHhu9Bk1AVVwNXJYqyx,True,The Soda Machine,1tGP3yfqXD2KSOIFt0HVGm,The Sainte Catherines,Hardcore Is Stupid,https://open.spotify.com/track/3UkOHhu9Bk1AVVwNXJYqyx,2,2008-05-27,2008,0.191,0.925,7,-6.491,1,0.0796,5.73e-05,0.000146,0.572,0.158,97.06,147000,4,1.0
3VA8T3rNy5V24AXxNK5u9E,True,Kaleidoscope Heart,2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,King of Anything,https://open.spotify.com/track/3VA8T3rNy5V24AXxNK5u9E,63,2010-09-07,2010,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,207493,4,10.0
3Vd42KB3m2KsYgYAebIQR5,True,Hip Hop y Reggaeton Constructivo,3AKpQmGURqfCHbd1difGPu,7th Poet,Yo no me guillo - Remix,https://open.spotify.com/track/3Vd42KB3m2KsYgYAebIQR5,2,2005-12-01,2005,0.722,0.763,5,-8.612,1,0.304,0.539,0.00592,0.289,0.698,196.064,227320,4,1.0
3Vi93V7o1tT28Cut4gSWi3,True,Mmhmm,3nJWBJvK7uGvfp4iZh9CkN,Relient K,Be My Escape,https://open.spotify.com/track/3Vi93V7o1tT28Cut4gSWi3,63,2004-11-02,2004,0.554,0.864,9,-5.062,1,0.0394,0.00605,0.0,0.132,0.299,112.523,240453,4,7.0
3Voz5vnFfMu8nrVP6hIYte,True,Something to Be,3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,This Is How a Heart Breaks,https://open.spotify.com/track/3Voz5vnFfMu8nrVP6hIYte,49,2005-04-05,2005,0.605,0.913,0,-4.345,1,0.0376,0.00159,0.0,0.0813,0.665,139.941,230960,4,10.0
3WKg25vrbjJlkhsgl2W4p3,True,Talking Dreams (Deluxe Edition),1PbBg2aYjWLKRk84zJK15x,Echosmith,Bright,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3,63,2013-10-04,2013,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627,4,2.0
3XKIUb7HzIF1Vu9usunMzc,True,Supernatural (Remastered),6GI52t8N5F02MxU0g5U69P,Santana,Maria Maria (feat. The Product G&B) - Radio Mix,https://open.spotify.com/track/3XKIUb7HzIF1Vu9usunMzc,67,1999-06-15,1999,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4,12.0
3XiNC94b4Tq1xwv70sQJGN,True,Sanguine Paradise,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,Sanguine Paradise,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,80,2019-04-09,2019,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4,20.0
3YJtbOl2PNvvSl8XvvUpRa,True,Cocoon Crush,44z1nVVXZE8d4njcQmQLWc,Objekt,Lost and Found (Lost Mix),https://open.spotify.com/track/3YJtbOl2PNvvSl8XvvUpRa,9,2018-11-09,2018,0.603,0.515,6,-12.356,1,0.0412,0.0193,7.01e-05,0.137,0.158,119.962,152000,5,3.0
3YKptz29AsOlm7WAVnztBh,True,Seal,5GtMEZEeFFsuHY8ad4kOxv,Seal,Kiss from a Rose,https://open.spotify.com/track/3YKptz29AsOlm7WAVnztBh,73,1994-05-31,1994,0.583,0.532,10,-7.11,0,0.0309,0.684,0.0,0.306,0.223,131.741,288427,3,11.0
3YW5qaMNCsMnta8L0j1btB,True,Halfway Down The Sky,13C1r67pHZXIokdommj2dF,Splender,I Think God Can Explain,https://open.spotify.com/track/3YW5qaMNCsMnta8L0j1btB,44,1999-05-18,1999,0.48,0.729,10,-4.398,1,0.028,0.0129,0.0,0.0862,0.509,137.232,236760,4,3.0
3YeJXuRSNS5FYwOsDu44kD,True,Dark Knight Dummo (Feat. Travis Scott),6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,72,2017-12-05,2017,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3,21.0
3YmFlUmOV28Sf14lJp1QDF,True,Hold Your Horse Is,1n861RIk6CTAWncgHR9UHg,Hella,Biblical Violence,https://open.spotify.com/track/3YmFlUmOV28Sf14lJp1QDF,40,2002-03-19,2002,0.441,0.92,7,-5.384,1,0.0864,0.0017,0.81,0.209,0.32,88.464,183707,4,9.0
3ZCRZp4k4SUL6sjY7Ejvd5,True,Waves of Love: India Kirtan Sessions,7G35TSwUM8xttVQyxIlCmu,Govind Das,Kashi Shri Ram,https://open.spotify.com/track/3ZCRZp4k4SUL6sjY7Ejvd5,21,2007-07-02,2007,0.345,0.487,2,-11.281,0,0.0304,0.137,3.57e-06,0.206,0.597,95.792,509427,4,1.0
3ZFTkvIE7kyPt6Nu3PEa7V,True,"Oral Fixation, Vol. 2 (Expanded Edition)",0EmeFodog0BfCgMzAIvKQp,Shakira,Hips Don't Lie (feat. Wyclef Jean),https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,82,2005-11-28,2005,0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024,218093,4,1.0
3ZKUZe1oUDnEUOQkzBJjf6,True,Best of 2010s,04gDigrS5kc9YWfZHwBETP,Various Artists,Sugar,https://open.spotify.com/track/3ZKUZe1oUDnEUOQkzBJjf6,24,2019-12-27,2019,0.748,0.716,1,-9.388,1,0.0336,0.0472,0.0,0.0924,0.896,120.039,234440,4,6.0
3ZhTT6yjZwpPph5MIJ53XY,True,Life of a Dark Rose,7d3WFRME3vBY2cgoP38RDo,Lil Skies,Red Roses (feat. Landon Cube),https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,75,2017-12-12,2017,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,4,21.0
3a1lNhkSLSkpJE4MSHpDu9,True,Stoney (Deluxe),246dkjvS1zLTtiykXe5h60,Post Malone,Congratulations,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,83,2016-12-09,2016,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,20.0
3azoDLK3ZSa7pC1gAWvbsQ,True,Professor Satchafunkilus and the Musterion of Rock,2yzxX2DI9LFK8VFTyW2zZ8,Joe Satriani,I Just Wanna Rock,https://open.spotify.com/track/3azoDLK3ZSa7pC1gAWvbsQ,21,2008-04-01,2008,0.617,0.8,2,-3.831,1,0.0388,0.000707,0.275,0.317,0.883,134.998,205467,4,5.0
3b2Dm0jdnbiD29SLROeLkU,True,El Mariel,0TnOYISbd1XYRBk9myaseg,Pitbull,Ay Chico (Lengua Afuera),https://open.spotify.com/track/3b2Dm0jdnbiD29SLROeLkU,40,2006-10-31,2006,0.94,0.692,6,-5.48,0,0.253,0.0194,0.000455,0.0453,0.875,117.987,205600,4,10.0
